Stress_Data,AE_Reduced_Data,,,,,,,,AE_Reduced_Data,Stress_Data,,,
114.8112919,2810295.79,,4.743289841,14.8488003,0.319439264,,,,,,,2810097.68,114.7753532
114.8504771,2810647.79,,4.743631083,14.84892554,0.319459551,,,,,,,2810295.79,114.8112919
114.892347,2810907.79,,4.743995577,14.84901805,0.319482107,,,,,,,2810647.79,114.8504771
114.9300641,2811141.19,,4.744323805,14.84910108,0.319502425,,,,,,,2810907.79,114.892347
114.9748925,2811307.05,,4.744713778,14.84916008,0.319527418,,,,,,,2811141.19,114.9300641
115.0131875,2811503.156,,4.745046796,14.84922983,0.319548344,,,,,,,2811307.05,114.9748925
115.0551643,2812663.156,,4.745411703,14.84964233,0.31956404,,,,,,,2811503.156,115.0131875
115.0966875,2812821.146,,4.745772536,14.8496985,0.319587131,,,,,,,2812663.156,115.0551643
115.1360499,2860808.724,,4.746114472,14.86661491,0.319246479,,,,,,,2812821.146,115.0966875
115.1765455,2861086.154,,4.746466129,14.86671188,0.319268051,,,,,,,2860808.724,115.1360499
115.2170567,2861227.854,,4.746817799,14.86676141,0.319290642,,,,,,,2861086.154,115.1765455
115.258814,2861606.192,,4.747180156,14.86689363,0.319312176,,,,,,,2861227.854,115.2170567
115.2979421,2861732.332,,4.747519579,14.86693771,0.31933406,,,,,,,2861606.192,115.258814
115.3357281,2861903.332,,4.74784725,14.86699746,0.319354817,,,,,,,2861732.332,115.2979421
115.3791082,2862232.302,,4.7482233,14.8671124,0.319377642,,,,,,,2861903.332,115.3357281
115.414899,2862387.902,,4.748533453,14.86716677,0.319397336,,,,,,,2862232.302,115.3791082
115.457546,2862663.202,,4.748902895,14.86726294,0.319420119,,,,,,,2862387.902,115.414899
115.4955508,2862893.87,,4.749232008,14.86734351,0.319440524,,,,,,,2862663.202,115.457546
115.536357,2863035.31,,4.74958526,14.86739292,0.319463223,,,,,,,2862893.87,115.4955508
115.579006,2863112.48,,4.749954331,14.86741987,0.319487468,,,,,,,2863035.31,115.536357
115.620236,2863205.98,,4.750310993,14.86745253,0.319510756,,,,,,,2863112.48,115.579006
115.6599777,2863356.98,,4.75065466,14.86750526,0.319532738,,,,,,,2863205.98,115.620236
115.7001942,2863468.71,,4.751002313,14.86754428,0.319555282,,,,,,,2863356.98,115.6599777
115.7353077,2863647.71,,4.751305754,14.86760679,0.319574348,,,,,,,2863468.71,115.7001942
115.7776727,2866027.71,,4.751671737,14.86843756,0.319581107,,,,,,,2863647.71,115.7353077
115.8166735,2869037.71,,4.75200854,14.86948724,0.319581198,,,,,,,2866027.71,115.7776727
115.8594686,2869176.78,,4.752377979,14.86953571,0.319605001,,,,,,,2869037.71,115.8166735
115.9008225,2869441.35,,4.752734847,14.86962792,0.319627019,,,,,,,2869176.78,115.8594686
115.9438182,2869577.11,,4.753105748,14.86967523,0.319650946,,,,,,,2869441.35,115.9008225
115.9831679,2869663.71,,4.753445076,14.86970541,0.319673117,,,,,,,2869577.11,115.9438182
116.0204513,2869849.72,,4.75376648,14.86977022,0.319693338,,,,,,,2869663.71,115.9831679
116.0593305,2870177.84,,4.75410153,14.86988455,0.319713412,,,,,,,2869849.72,116.0204513
116.0976798,2870295.84,,4.754431904,14.86992566,0.319734746,,,,,,,2870177.84,116.0593305
116.1363234,2870362.8,,4.754764703,14.86994899,0.319756625,,,,,,,2870295.84,116.0976798
116.1781563,2870522.91,,4.755124843,14.87000477,0.319779645,,,,,,,2870362.8,116.1363234
116.2170058,2870771.52,,4.755459183,14.87009137,0.319800266,,,,,,,2870522.91,116.1781563
116.2578582,2872766.4,,4.75581064,14.87078603,0.319808962,,,,,,,2870771.52,116.2170058
116.2992537,2873050.3,,4.756166642,14.87088485,0.319830776,,,,,,,2872766.4,116.2578582
116.3403356,2873459.76,,4.756519823,14.87102735,0.319851461,,,,,,,2873050.3,116.2992537
116.3781694,2873563.76,,4.75684497,14.87106355,0.319872547,,,,,,,2873459.76,116.3403356
116.4218139,2873708.76,,4.757219922,14.871114,0.319896675,,,,,,,2873563.76,116.3781694
116.4585748,2873789.86,,4.757535629,14.87114223,0.319917297,,,,,,,2873708.76,116.4218139
116.4961711,2874330.17,,4.757858406,14.87133022,0.319934958,,,,,,,2873789.86,116.4585748
116.5402103,2874587.688,,4.758236366,14.87141981,0.319958446,,,,,,,2874330.17,116.4961711
116.5804251,2874694.688,,4.758581379,14.87145703,0.319980844,,,,,,,2874587.688,116.5402103
116.6203419,2874801.558,,4.758923718,14.87149421,0.320003064,,,,,,,2874694.688,116.5804251
116.6601958,2874976.558,,4.7592654,14.87155508,0.32002473,,,,,,,2874801.558,116.6203419
116.6986798,2875432.298,,4.759595226,14.87171359,0.320043497,,,,,,,2874976.558,116.6601958
116.739509,2875867.638,,4.759945034,14.87186497,0.320063761,,,,,,,2875432.298,116.6986798
116.7813952,2875986.638,,4.76030377,14.87190635,0.320086992,,,,,,,2875867.638,116.739509
116.8192319,2878653.268,,4.760627714,14.87283313,0.320088827,,,,,,,2875986.638,116.7813952
116.8602113,2878867.068,,4.760978445,14.8729074,0.320110811,,,,,,,2878653.268,116.8192319
116.900392,2879036.668,,4.761322222,14.87296631,0.320132657,,,,,,,2878867.068,116.8602113
116.9424272,2879176.896,,4.761681738,14.87301501,0.320155781,,,,,,,2879036.668,116.900392
116.9821406,2879477.606,,4.762021279,14.87311945,0.320176362,,,,,,,2879176.896,116.9424272
117.0212776,2879717.276,,4.762355778,14.87320268,0.32019706,,,,,,,2879477.606,116.9821406
117.0593874,2880043.126,,4.762681391,14.87331583,0.320216517,,,,,,,2879717.276,117.0212776
117.09755,2880226.126,,4.763007348,14.87337937,0.320237065,,,,,,,2880043.126,117.0593874
117.1365011,2880294.326,,4.763339931,14.87340304,0.320258916,,,,,,,2880226.126,117.09755
117.173587,2881108.086,,4.763656485,14.87368553,0.320274116,,,,,,,2880294.326,117.1365011
117.2158524,2881247.386,,4.764017127,14.87373388,0.320297322,,,,,,,2881108.086,117.173587
117.2553795,2881332.986,,4.764354287,14.87376359,0.32031935,,,,,,,2881247.386,117.2158524
117.2933535,2881568.976,,4.764678092,14.87384549,0.320339356,,,,,,,2881332.986,117.2553795
117.3354723,2890368.976,,4.765037117,14.87689473,0.320297831,,,,,,,2881568.976,117.2933535
117.3714425,2890484.676,,4.765343628,14.87693475,0.320317573,,,,,,,2890368.976,117.3354723
117.4148991,2890639.076,,4.765713808,14.87698817,0.320341305,,,,,,,2890484.676,117.3714425
117.4518748,2890740.606,,4.766028674,14.87702329,0.320361713,,,,,,,2890639.076,117.4148991
117.4948499,2890967.676,,4.766394502,14.87710184,0.320384612,,,,,,,2890740.606,117.4518748
117.5364581,2891120.786,,4.766748567,14.8771548,0.320407271,,,,,,,2890967.676,117.4948499
117.577507,2891250.386,,4.76709775,14.87719963,0.320429776,,,,,,,2891120.786,117.5364581
117.6151931,2891366.166,,4.76741822,14.87723967,0.320450455,,,,,,,2891250.386,117.577507
117.6573047,2891562.166,,4.767776202,14.87730746,0.320473057,,,,,,,2891366.166,117.6151931
117.6965215,2891707.904,,4.76810946,14.87735786,0.320494372,,,,,,,2891562.166,117.6573047
117.7393793,2892108.904,,4.768473532,14.87749652,0.320515856,,,,,,,2891707.904,117.6965215
117.7780902,2892257.104,,4.768802262,14.87754776,0.320536848,,,,,,,2892108.904,117.7393793
117.8197052,2892387.104,,4.769155534,14.87759271,0.320559625,,,,,,,2892257.104,117.7780902
117.8622519,2892547.184,,4.769516586,14.87764805,0.3205827,,,,,,,2892387.104,117.8197052
117.9048693,2892668.884,,4.769878107,14.87769012,0.320606093,,,,,,,2892547.184,117.8622519
117.9480802,2895884.404,,4.770244529,14.87880112,0.320606781,,,,,,,2892668.884,117.9048693
117.985643,2896165.104,,4.770562948,14.87889804,0.320626093,,,,,,,2895884.404,117.9480802
118.0252332,2896345.69,,4.770898442,14.87896039,0.320647298,,,,,,,2896165.104,117.985643
118.0653931,2896767.208,,4.77123865,14.87910592,0.320667026,,,,,,,2896345.69,118.0252332
118.1057177,2897003.108,,4.771580136,14.87918735,0.320688222,,,,,,,2896767.208,118.0653931
118.1455415,2897109.158,,4.771917267,14.87922396,0.320710091,,,,,,,2897003.108,118.1057177
118.185149,2897249.048,,4.772252454,14.87927224,0.320731577,,,,,,,2897109.158,118.1455415
118.2247081,2897614.048,,4.77258712,14.87939821,0.320751354,,,,,,,2897249.048,118.185149
118.264651,2897769.398,,4.772924918,14.87945183,0.3207729,,,,,,,2897614.048,118.2247081
118.3058269,2898764.398,,4.773273025,14.87979513,0.320788894,,,,,,,2897769.398,118.264651
118.3403477,2898921.138,,4.773564775,14.8798492,0.320807335,,,,,,,2898764.398,118.3058269
118.3778349,2899264.968,,4.7738815,14.8799678,0.320826064,,,,,,,2898921.138,118.3403477
118.4182556,2899736.668,,4.774222896,14.88013049,0.320845499,,,,,,,2899264.968,118.3778349
118.457711,2900001.548,,4.774556028,14.88022183,0.320865917,,,,,,,2899736.668,118.4182556
118.4994456,2900418.026,,4.774908282,14.88036543,0.320886493,,,,,,,2900001.548,118.457711
118.540598,2901054.026,,4.775255501,14.88058469,0.320905099,,,,,,,2900418.026,118.4994456
118.5826043,2901149.666,,4.7756098,14.88061765,0.320928197,,,,,,,2901054.026,118.540598
118.6211466,2901686.666,,4.775934773,14.88080273,0.320946044,,,,,,,2901149.666,118.5826043
118.6634835,2901849.486,,4.776291617,14.88085885,0.320968814,,,,,,,2901686.666,118.6211466
118.7030974,2902123.306,,4.776625396,14.8809532,0.320989209,,,,,,,2901849.486,118.6634835
118.7449212,2902313.974,,4.776977673,14.8810189,0.321011465,,,,,,,2902123.306,118.7030974
118.7864769,2902397.134,,4.77732757,14.88104755,0.32103436,,,,,,,2902313.974,118.7449212
118.8277733,2902515.714,,4.777675162,14.88108841,0.321056836,,,,,,,2902397.134,118.7864769
118.8652458,2902604.614,,4.777990463,14.88111903,0.321077363,,,,,,,2902515.714,118.8277733
118.9075418,2902667.814,,4.778346231,14.88114081,0.321100801,,,,,,,2902604.614,118.8652458
118.9471069,2902950.814,,4.778678914,14.8812383,0.321121053,,,,,,,2902667.814,118.9075418
118.9891871,2903432.014,,4.779032624,14.88140405,0.321141245,,,,,,,2902950.814,118.9471069
119.0296939,2903513.604,,4.779372991,14.88143215,0.321163511,,,,,,,2903432.014,118.9891871
119.0655712,2903680.524,,4.77967436,14.88148964,0.321182521,,,,,,,2903513.604,119.0296939
119.1083485,2903825.282,,4.78003357,14.88153949,0.321205583,,,,,,,2903680.524,119.0655712
119.1470355,2904393.622,,4.780358323,14.88173519,0.321223181,,,,,,,2903825.282,119.1083485
119.1895518,2904649.422,,4.780715098,14.88182326,0.321245254,,,,,,,2904393.622,119.1470355
119.231677,2904843.932,,4.781068466,14.88189022,0.321267554,,,,,,,2904649.422,119.1895518
119.2683532,2905251.102,,4.781376023,14.88203038,0.321285194,,,,,,,2904843.932,119.231677
119.3118804,2905598.102,,4.781740908,14.88214981,0.321307134,,,,,,,2905251.102,119.2683532
119.3488812,2905857.56,,4.782050979,14.88223911,0.321326041,,,,,,,2905598.102,119.3118804
119.3930485,2907471.468,,4.782420979,14.88279435,0.321338914,,,,,,,2905857.56,119.3488812
119.4306207,2907725.468,,4.782735623,14.88288171,0.32135817,,,,,,,2907471.468,119.3930485
119.4734371,2907871.468,,4.783094063,14.88293192,0.321381169,,,,,,,2907725.468,119.4306207
119.5131078,2908001.468,,4.783426054,14.88297662,0.321402511,,,,,,,2907871.468,119.4734371
119.5557521,2908097.568,,4.783782807,14.88300967,0.321425768,,,,,,,2908001.468,119.5131078
119.5939641,2908441.098,,4.784102373,14.88312779,0.321444688,,,,,,,2908097.568,119.5557521
119.6321528,2908532.198,,4.784421642,14.88315911,0.321465463,,,,,,,2908441.098,119.5939641
119.6716573,2908750.698,,4.784751803,14.88323423,0.321486024,,,,,,,2908532.198,119.6321528
119.7148369,2909391.666,,4.785112556,14.88345457,0.321505504,,,,,,,2908750.698,119.6716573
119.754019,2909514.966,,4.785439797,14.88349695,0.321526575,,,,,,,2909391.666,119.7148369
119.7925562,2909596.166,,4.785761549,14.88352485,0.32154759,,,,,,,2909514.966,119.754019
119.8348174,2909719.166,,4.786114273,14.88356713,0.321570376,,,,,,,2909596.166,119.7925562
119.8758599,2909878.816,,4.786456706,14.88362199,0.321592198,,,,,,,2909719.166,119.8348174
119.9185732,2909952.716,,4.786812956,14.88364739,0.321615585,,,,,,,2909878.816,119.8758599
119.9587854,2910615.016,,4.787148229,14.88387496,0.321633193,,,,,,,2909952.716,119.9185732
119.9988816,2910680.016,,4.787482423,14.88389729,0.321655164,,,,,,,2910615.016,119.9587854
120.0392383,2910901.016,,4.787818675,14.88397322,0.321676115,,,,,,,2910680.016,119.9988816
120.0793072,2911395.016,,4.788152418,14.88414291,0.32169487,,,,,,,2910901.016,120.0392383
120.120568,2911491.326,,4.788495972,14.88417599,0.321717237,,,,,,,2911395.016,120.0793072
120.1587242,2911776.276,,4.78881357,14.88427386,0.321736459,,,,,,,2911491.326,120.120568
120.2044373,2911867.476,,4.789193937,14.88430518,0.321761337,,,,,,,2911776.276,120.1587242
120.2415451,2912168.536,,4.789502595,14.88440856,0.321779839,,,,,,,2911867.476,120.2044373
120.2720712,2912240.596,,4.789756436,14.88443331,0.321796358,,,,,,,2912168.536,120.2415451
120.3037902,2912438.616,,4.790020129,14.8845013,0.321812604,,,,,,,2912240.596,120.2720712
120.3358238,2912542.816,,4.790286366,14.88453708,0.321829718,,,,,,,2912438.616,120.3037902
120.3652857,2912655.816,,4.790531167,14.88457587,0.321845325,,,,,,,2912542.816,120.3358238
120.3979704,2912759.624,,4.790802676,14.88461151,0.321862796,,,,,,,2912655.816,120.3652857
120.4292784,2912838.844,,4.791062679,14.88463871,0.321879676,,,,,,,2912759.624,120.3979704
120.4640748,2916273.274,,4.791351574,14.88581708,0.321873603,,,,,,,2912838.844,120.4292784
120.4984904,2917238.974,,4.791637225,14.88614817,0.321885633,,,,,,,2916273.274,120.4640748
120.5280821,2917355.674,,4.791882772,14.88618817,0.321901263,,,,,,,2917238.974,120.4984904
120.5624398,2917967.674,,4.792167791,14.88639793,0.321915873,,,,,,,2917355.674,120.5280821
120.5946367,2918289.244,,4.792434811,14.88650813,0.321931427,,,,,,,2917967.674,120.5624398
120.6307041,2918360.944,,4.792733846,14.8865327,0.321950984,,,,,,,2918289.244,120.5946367
120.6604825,2918500.974,,4.792980672,14.88658068,0.321966526,,,,,,,2918360.944,120.6307041
120.697421,2918750.594,,4.793286761,14.8866662,0.321985238,,,,,,,2918500.974,120.6604825
120.7271171,2919950.594,,4.793532768,14.88707725,0.321992872,,,,,,,2918750.594,120.697421
120.7570274,2920799.552,,4.793780489,14.88736796,0.322003225,,,,,,,2919950.594,120.7271171
120.7880647,2921330.772,,4.794037478,14.88754981,0.322016553,,,,,,,2920799.552,120.7570274
120.8207562,2921802.072,,4.794308094,14.88771113,0.322031241,,,,,,,2921330.772,120.7880647
120.8529181,2921944.072,,4.794574253,14.88775973,0.322048068,,,,,,,2921802.072,120.8207562
120.8860171,2922020.572,,4.794848094,14.88778591,0.322065895,,,,,,,2921944.072,120.8529181
120.9184486,2922272.572,,4.79511634,14.88787215,0.322082047,,,,,,,2922020.572,120.8860171
120.9465612,2922393.572,,4.795348805,14.88791355,0.322096766,,,,,,,2922272.572,120.9184486
120.9814289,2922688.472,,4.795637054,14.88801446,0.322113944,,,,,,,2922393.572,120.9465612
121.0145083,2922771.372,,4.795910442,14.88804282,0.322131693,,,,,,,2922688.472,120.9814289
121.0421496,2923116.372,,4.796138829,14.88816086,0.322144479,,,,,,,2922771.372,121.0145083
121.0759007,2923858.27,,4.796417627,14.88841463,0.322157714,,,,,,,2923116.372,121.0421496
121.1046876,2926938.27,,4.796655358,14.88946748,0.322150901,,,,,,,2923858.27,121.0759007
121.1418278,2927243.87,,4.79696199,14.88957188,0.322169236,,,,,,,2926938.27,121.1046876
121.1733642,2927391.13,,4.797222282,14.88962219,0.322185629,,,,,,,2927243.87,121.1418278
121.2108215,2927472.23,,4.797531356,14.88964989,0.322205787,,,,,,,2927391.13,121.1733642
121.238919,2927544.53,,4.797763136,14.88967459,0.322220819,,,,,,,2927472.23,121.2108215
121.2734922,2927671.69,,4.798048261,14.88971802,0.322239028,,,,,,,2927544.53,121.238919
121.3031191,2927806.84,,4.79829253,14.88976418,0.322254434,,,,,,,2927671.69,121.2734922
121.3361904,2927959.32,,4.798565126,14.88981626,0.322271615,,,,,,,2927806.84,121.3031191
121.3671161,2928092.12,,4.79881997,14.88986162,0.322287748,,,,,,,2927959.32,121.3361904
121.4005955,2928190.22,,4.799095784,14.88989512,0.322305547,,,,,,,2928092.12,121.3671161
121.4314742,2928584.29,,4.799350105,14.89002969,0.322319714,,,,,,,2928190.22,121.4005955
121.464716,2928963.09,,4.799623817,14.89015902,0.322335296,,,,,,,2928584.29,121.4314742
121.5000389,2929321.35,,4.799914583,14.89028133,0.322352176,,,,,,,2928963.09,121.464716
121.5304227,2929455.45,,4.800164624,14.89032711,0.322367977,,,,,,,2929321.35,121.5000389
121.5638109,2929662.34,,4.800439318,14.89039773,0.322384896,,,,,,,2929455.45,121.5304227
121.5880886,2930132.37,,4.800639009,14.89055816,0.322394833,,,,,,,2929662.34,121.5638109
121.6240511,2930803.11,,4.800934739,14.89078704,0.322409737,,,,,,,2930132.37,121.5880886
121.6577709,2930975.68,,4.801211946,14.89084592,0.322427078,,,,,,,2930803.11,121.6240511
121.6879098,2931208.28,,4.801459651,14.89092528,0.322441995,,,,,,,2930975.68,121.6577709
121.7228538,2931523.34,,4.80174677,14.89103276,0.322458949,,,,,,,2931208.28,121.6879098
121.7522322,2931836.08,,4.801988096,14.89113943,0.322472845,,,,,,,2931523.34,121.7228538
121.7845248,2932190.438,,4.802253293,14.89126029,0.322488037,,,,,,,2931836.08,121.7522322
121.8184875,2932289.878,,4.802532129,14.8912942,0.322506027,,,,,,,2932190.438,121.7845248
121.8485351,2932361.478,,4.802778758,14.89131862,0.32252206,,,,,,,2932289.878,121.8184875
121.8791471,2934795.058,,4.803029956,14.89214818,0.322520962,,,,,,,2932361.478,121.8485351
121.9123958,2935019.018,,4.80330272,14.89222449,0.322537625,,,,,,,2934795.058,121.8791471
121.9432644,2935155.018,,4.803555891,14.89227083,0.322553622,,,,,,,2935019.018,121.9123958
121.9715441,2935284.258,,4.803787772,14.89231486,0.322568239,,,,,,,2935155.018,121.9432644
122.0054647,2935410.588,,4.804065836,14.8923579,0.322585978,,,,,,,2935284.258,121.9715441
122.0388097,2935615.736,,4.804339106,14.89242778,0.322602814,,,,,,,2935410.588,122.0054647
122.0746717,2935978.996,,4.804632921,14.89255151,0.322619862,,,,,,,2935615.736,122.0388097
122.1056491,2936137.044,,4.804886646,14.89260534,0.322635733,,,,,,,2935978.996,122.0746717
122.1416305,2936288.444,,4.805181277,14.89265691,0.3226544,,,,,,,2936137.044,122.1056491
122.173265,2937013.444,,4.805440242,14.89290379,0.32266644,,,,,,,2936288.444,122.1416305
122.2090182,2937078.444,,4.805732843,14.89292592,0.322685607,,,,,,,2937013.444,122.173265
122.2371468,2938905.842,,4.805962984,14.89354791,0.322687584,,,,,,,2937078.444,122.2090182
122.2684186,2939720.262,,4.80621878,14.89382499,0.322698755,,,,,,,2938905.842,122.2371468
122.2988619,2939849.262,,4.806467737,14.89386887,0.32271452,,,,,,,2939720.262,122.2684186
122.3307773,2940558.882,,4.806728665,14.89411022,0.322726809,,,,,,,2939849.262,122.2988619
122.3628614,2940752.882,,4.806990904,14.89417619,0.322742986,,,,,,,2940558.882,122.3307773
122.3970962,2940970.852,,4.807270646,14.89425031,0.322760162,,,,,,,2940752.882,122.3628614
122.4294896,2941105.852,,4.807535269,14.89429621,0.322776934,,,,,,,2940970.852,122.3970962
122.4618205,2941223.012,,4.807799312,14.89433604,0.322793799,,,,,,,2941105.852,122.4294896
122.4944746,2941492.002,,4.808065924,14.89442749,0.322809717,,,,,,,2941223.012,122.4618205
122.5265569,2941644.11,,4.808327798,14.8944792,0.322826178,,,,,,,2941492.002,122.4944746
122.559998,2942860.37,,4.80860069,14.89489258,0.32283554,,,,,,,2941644.11,122.5265569
122.5945878,2943164.37,,4.808882877,14.89499588,0.322852246,,,,,,,2942860.37,122.559998
122.6233847,2943295.17,,4.809117745,14.89504032,0.322867051,,,,,,,2943164.37,122.5945878
122.6563541,2944385.17,,4.809386576,14.89541058,0.322877073,,,,,,,2943295.17,122.6233847
122.6871579,2944475.37,,4.809637684,14.89544122,0.322893267,,,,,,,2944385.17,122.6563541
122.7273664,2944865.96,,4.809965362,14.89557386,0.32291239,,,,,,,2944475.37,122.6871579
122.7583698,2945541.72,,4.81021795,14.8958033,0.322924374,,,,,,,2944865.96,122.7273664
122.7960395,2945798.86,,4.810524764,14.8958906,0.322943078,,,,,,,2945541.72,122.7583698
122.8244227,2945919.65,,4.810755878,14.8959316,0.322957705,,,,,,,2945798.86,122.7960395
122.8562606,2947178.45,,4.811015059,14.89635881,0.322965841,,,,,,,2945919.65,122.8244227
122.8889901,2947483.1,,4.811281428,14.89646218,0.322981482,,,,,,,2947178.45,122.8562606
122.922155,2948262.1,,4.811551269,14.89672644,0.322993866,,,,,,,2947483.1,122.8889901
122.9520696,2948700.698,,4.811794601,14.89687519,0.323006976,,,,,,,2948262.1,122.922155
122.9839897,2948812.578,,4.812054182,14.89691313,0.323023578,,,,,,,2948700.698,122.9520696
123.0141459,2948921.578,,4.812299356,14.89695009,0.323039235,,,,,,,2948812.578,122.9839897
123.047086,2949076.278,,4.812567095,14.89700255,0.32305607,,,,,,,2948921.578,123.0141459
123.0839037,2949229.308,,4.812866267,14.89705444,0.323075027,,,,,,,2949076.278,123.047086
123.1153671,2949453.786,,4.81312186,14.89713055,0.323090534,,,,,,,2949229.308,123.0839037
123.1503503,2949728.666,,4.813405969,14.89722375,0.323107584,,,,,,,2949453.786,123.1153671
123.1792371,2949923.476,,4.813640507,14.89728979,0.323121895,,,,,,,2949728.666,123.1503503
123.2127405,2950264.566,,4.813912459,14.89740541,0.323137642,,,,,,,2949923.476,123.1792371
123.24875,2950413.366,,4.814204671,14.89745584,0.323156163,,,,,,,2950264.566,123.2127405
123.2761353,2950884.366,,4.814426842,14.89761547,0.323167614,,,,,,,2950413.366,123.24875
123.3078181,2951107.366,,4.814683815,14.89769104,0.323183224,,,,,,,2950884.366,123.2761353
123.3382113,2951353.366,,4.814930267,14.89777439,0.323197958,,,,,,,2951107.366,123.3078181
123.3725606,2951416.466,,4.815208725,14.89779577,0.323216186,,,,,,,2951353.366,123.3382113
123.4021094,2951755.616,,4.815448205,14.89791068,0.323229768,,,,,,,2951416.466,123.3725606
123.4341868,2951866.616,,4.815708114,14.89794828,0.323246398,,,,,,,2951755.616,123.4021094
123.465203,2951986.616,,4.815959359,14.89798893,0.32326238,,,,,,,2951866.616,123.4341868
123.4973362,2952133.396,,4.816219587,14.89803865,0.323278768,,,,,,,2951986.616,123.465203
123.5339413,2952343.596,,4.816515947,14.89810985,0.323297116,,,,,,,2952133.396,123.4973362
123.5645271,2952645.006,,4.816763506,14.89821194,0.323311517,,,,,,,2952343.596,123.5339413
123.5925358,2952753.306,,4.816990153,14.89824862,0.323325934,,,,,,,2952645.006,123.5645271
123.6147255,2954713.696,,4.817169676,14.89891232,0.323323581,,,,,,,2952753.306,123.5925358
123.6442092,2954976.356,,4.817408161,14.89900121,0.323337658,,,,,,,2954713.696,123.6147255
123.6658669,2955139.096,,4.817583307,14.89905628,0.323348219,,,,,,,2954976.356,123.6442092
123.6934624,2955309.244,,4.817806428,14.89911385,0.323361945,,,,,,,2955139.096,123.6658669
123.7152876,2955455.304,,4.817982858,14.89916328,0.323372714,,,,,,,2955309.244,123.6934624
123.741116,2956151.664,,4.818191609,14.89939887,0.323381611,,,,,,,2955455.304,123.7152876
123.7644995,2956238.154,,4.818380562,14.89942812,0.323393658,,,,,,,2956151.664,123.741116
123.7915073,2956397.154,,4.818598758,14.89948191,0.323407135,,,,,,,2956238.154,123.7644995
123.8144272,2956808.704,,4.81878389,14.8996211,0.323416539,,,,,,,2956397.154,123.7915073
123.8406907,2956953.324,,4.818995987,14.89967001,0.323429712,,,,,,,2956808.704,123.8144272
123.8635538,2957241.884,,4.819180587,14.8997676,0.323439984,,,,,,,2956953.324,123.8406907
123.8903734,2957379.984,,4.819397089,14.89981429,0.3234535,,,,,,,2957241.884,123.8635538
123.9170596,2957516.944,,4.819612468,14.8998606,0.32346695,,,,,,,2957379.984,123.8903734
123.9416216,2957597.244,,4.819810661,14.89988775,0.323479662,,,,,,,2957516.944,123.9170596
123.9673945,2958178.044,,4.820018583,14.90008411,0.323489354,,,,,,,2957597.244,123.9416216
123.991913,2958327.044,,4.820216346,14.90013448,0.323501533,,,,,,,2958178.044,123.9673945
124.0166711,2958517.444,,4.820416001,14.90019884,0.323513535,,,,,,,2958327.044,123.991913
124.0457356,2958622.074,,4.820650333,14.9002342,0.323528494,,,,,,,2958517.444,124.0166711
124.0695994,2958927.992,,4.820842694,14.9003376,0.323539159,,,,,,,2958622.074,124.0457356
124.0949094,2959008.192,,4.821046671,14.9003647,0.32355226,,,,,,,2958927.992,124.0695994
124.1154956,2959274.792,,4.821212548,14.90045479,0.323561436,,,,,,,2959008.192,124.0949094
124.1461855,2959363.492,,4.821459787,14.90048477,0.323577378,,,,,,,2959274.792,124.1154956
124.1688377,2959530.082,,4.821642234,14.90054106,0.3235884,,,,,,,2959363.492,124.1461855
124.1971972,2959649.082,,4.821870602,14.90058127,0.323602853,,,,,,,2959530.082,124.1688377
124.2202241,2959925.482,,4.822055991,14.90067465,0.323613266,,,,,,,2959649.082,124.1971972
124.2440383,2960102.622,,4.822247682,14.9007345,0.323624831,,,,,,,2959925.482,124.2202241
124.2703734,2960239.922,,4.822459623,14.90078088,0.323638047,,,,,,,2960102.622,124.2440383
124.2974935,2960487.572,,4.822677833,14.90086453,0.323650874,,,,,,,2960239.922,124.2703734
124.3210511,2961065.502,,4.822867341,14.90105973,0.323659352,,,,,,,2960487.572,124.2974935
124.344156,2961132.402,,4.823053173,14.90108232,0.323671333,,,,,,,2961065.502,124.3210511
124.3692782,2961363.402,,4.82325519,14.90116033,0.323683195,,,,,,,2961132.402,124.344156
124.3926932,2961435.702,,4.823443442,14.90118474,0.323695298,,,,,,,2961363.402,124.3692782
124.4184654,2961505.602,,4.823650605,14.90120835,0.323708688,,,,,,,2961435.702,124.3926932
124.4411868,2961930.702,,4.823833209,14.90135188,0.323717824,,,,,,,2961505.602,124.4184654
124.4675762,2962058.802,,4.82404525,14.90139513,0.323731114,,,,,,,2961930.702,124.4411868
124.4908568,2962272.802,,4.824232274,14.90146737,0.323742096,,,,,,,2962058.802,124.4675762
124.5162352,2962439.802,,4.824436111,14.90152374,0.32375455,,,,,,,2962272.802,124.4908568
124.5404707,2962678.252,,4.824630729,14.90160423,0.323765861,,,,,,,2962439.802,124.5162352
124.5629289,2963139.822,,4.824811041,14.90176001,0.323774577,,,,,,,2962678.252,124.5404707
124.5882193,2963333.382,,4.825014054,14.90182534,0.323786781,,,,,,,2963139.822,124.5629289
124.6127975,2963790.092,,4.82521131,14.90197944,0.323796669,,,,,,,2963333.382,124.5882193
124.6408576,2964052.092,,4.825436463,14.90206784,0.323809857,,,,,,,2963790.092,124.6127975
124.6648243,2964232.792,,4.82562873,14.9021288,0.323821435,,,,,,,2964052.092,124.6408576
124.6871609,2964319.092,,4.825807887,14.90215792,0.323832824,,,,,,,2964232.792,124.6648243
124.7133886,2964538.792,,4.826018213,14.90223203,0.323845328,,,,,,,2964319.092,124.6871609
124.735244,2964635.392,,4.826193443,14.90226461,0.323856378,,,,,,,2964538.792,124.7133886
