Stress_Data,AE_Reduced_Data,,,,,,,,AE_Reduced_Data,Stress_Data,,,
133.2402909,201633337,4.892154197,19.12196144,0.25583956,,,,,,,,201633337,133.2402909
133.3553037,201633403.6,4.893017023,19.12196177,0.255884678,,,,,,,,201633403.6,133.3553037
133.4415177,201633553.5,4.893663312,19.12196252,0.255918466,,,,,,,,201633553.5,133.4415177
133.5113494,201634256.1,4.894186488,19.121966,0.255945779,,,,,,,,201634256.1,133.5113494
133.5960371,201634419.8,4.894820598,19.12196681,0.25597893,,,,,,,,201634419.8,133.5960371
133.6945562,201652880.2,4.895557767,19.12205836,0.256016255,,,,,,,,201652880.2,133.6945562
133.7665777,201653739.1,4.896096324,19.12206262,0.256044362,,,,,,,,201653739.1,133.7665777
133.8438943,201654731,4.896674153,19.12206754,0.256074514,,,,,,,,201654731,133.8438943
133.9179788,201655048.7,4.897227514,19.12206912,0.256103431,,,,,,,,201655048.7,133.9179788
133.9922359,201655125.9,4.897781857,19.1220695,0.256132416,,,,,,,,201655125.9,133.9922359
134.0770623,201655665,4.898414726,19.12207217,0.256165476,,,,,,,,201655665,134.0770623
134.163031,201661382.9,4.89905571,19.12210053,0.256198617,,,,,,,,201661382.9,134.163031
134.2752609,201670577.4,4.899891879,19.12214612,0.256241734,,,,,,,,201670577.4,134.2752609
134.3762346,201670787.6,4.900643587,19.12214716,0.256281031,,,,,,,,201670787.6,134.3762346
134.4480423,201670912.5,4.901177822,19.12214778,0.256308961,,,,,,,,201670912.5,134.4480423
134.535146,201671253.1,4.901825473,19.12214947,0.256342807,,,,,,,,201671253.1,134.535146
134.6031556,201671722.1,4.902330861,19.1221518,0.256369205,,,,,,,,201671722.1,134.6031556
134.6764638,201679289.1,4.902875338,19.12218932,0.256397176,,,,,,,,201679289.1,134.6764638
134.7539623,201679354,4.903450614,19.12218964,0.256427256,,,,,,,,201679354,134.7539623
134.8384633,201679424.6,4.904077494,19.12218999,0.256460034,,,,,,,,201679424.6,134.8384633
134.925372,201679460.2,4.904721826,19.12219016,0.256493727,,,,,,,,201679460.2,134.925372
135.0087496,201679512.1,4.905339588,19.12219042,0.25652603,,,,,,,,201679512.1,135.0087496
135.0957823,201680920.3,4.905984025,19.1221974,0.256559637,,,,,,,,201680920.3,135.0957823
135.2084684,201682373,4.906817798,19.12220461,0.256603143,,,,,,,,201682373,135.2084684
135.3074839,201685861.2,4.907549847,19.1222219,0.256641193,,,,,,,,201685861.2,135.3074839
135.3948909,201686635.3,4.908195626,19.12222574,0.256674913,,,,,,,,201686635.3,135.3948909
135.4678875,201686934.1,4.90873462,19.12222722,0.25670308,,,,,,,,201686934.1,135.4678875
135.540719,201687808.1,4.909272104,19.12223156,0.256731129,,,,,,,,201687808.1,135.540719
135.6183642,201690695.1,4.909844796,19.12224587,0.256760886,,,,,,,,201690695.1,135.6183642
135.7020431,201704222.4,4.910461623,19.12231294,0.256792243,,,,,,,,201704222.4,135.7020431
135.7793046,201704260.7,4.911030807,19.12231313,0.256822006,,,,,,,,201704260.7,135.7793046
135.8581546,201704324.4,4.911611361,19.12231344,0.256852361,,,,,,,,201704324.4,135.8581546
135.9434229,201704502.3,4.912238791,19.12231432,0.256885161,,,,,,,,201704502.3,135.9434229
136.0223201,201704598.6,4.912818991,19.1223148,0.256915496,,,,,,,,201704598.6,136.0223201
136.1230048,201704759.6,4.913558924,19.1223156,0.25695418,,,,,,,,201704759.6,136.1230048
136.2473343,201705057.7,4.914471869,19.12231708,0.257001902,,,,,,,,201705057.7,136.2473343
136.3051218,201705723.2,4.914895915,19.12232038,0.257024034,,,,,,,,201705723.2,136.3051218
136.3711567,201705903.9,4.915380262,19.12232127,0.25704935,,,,,,,,201705903.9,136.3711567
136.4489225,201706124.9,4.91595035,19.12232237,0.257079148,,,,,,,,201706124.9,136.4489225
136.5276638,201740517.7,4.916527259,19.12249286,0.257107025,,,,,,,,201740517.7,136.5276638
136.6096293,201740790.6,4.917127437,19.12249422,0.257138393,,,,,,,,201740790.6,136.6096293
136.6966209,201740835.3,4.917764024,19.12249444,0.25717168,,,,,,,,201740835.3,136.6966209
136.7798653,201741266.9,4.918372811,19.12249658,0.257203488,,,,,,,,201741266.9,136.7798653
136.863786,202653862.8,4.918986168,19.12700997,0.257174863,,,,,,,,202653862.8,136.863786
136.9639844,202654147.7,4.919718004,19.12701138,0.257213106,,,,,,,,202654147.7,136.9639844
137.0590187,202807341.3,4.920411626,19.12776703,0.257239207,,,,,,,,202807341.3,137.0590187
137.1553507,202820962.1,4.92111423,19.12783419,0.257275036,,,,,,,,202820962.1,137.1553507
137.2199808,202823286.6,4.921585337,19.12784565,0.257299511,,,,,,,,202823286.6,137.2199808
137.2949154,202823514.2,4.922131279,19.12784677,0.257328038,,,,,,,,202823514.2,137.2949154
137.3733842,202827505.5,4.922702651,19.12786645,0.257357644,,,,,,,,202827505.5,137.3733842
137.4543609,202830330.9,4.923291941,19.12788038,0.257388265,,,,,,,,202830330.9,137.4543609
137.535169,202830486.4,4.923879659,19.12788115,0.25741898,,,,,,,,202830486.4,137.535169
137.6104381,202916931.6,4.924426781,19.12830725,0.257441849,,,,,,,,202916931.6,137.6104381
137.6886054,202917716.8,4.924994653,19.12831112,0.257471484,,,,,,,,202917716.8,137.6886054
137.770227,202918397.1,4.925587276,19.12831447,0.25750242,,,,,,,,202918397.1,137.770227
137.8622671,202918603.6,4.926255122,19.12831549,0.257537321,,,,,,,,202918603.6,137.8622671
137.9644034,202922164.1,4.926995706,19.12833304,0.257575801,,,,,,,,202922164.1,137.9644034
138.0801225,202922284.4,4.927834115,19.12833363,0.257619624,,,,,,,,202922284.4,138.0801225
138.1414526,202922393.2,4.928278179,19.12833416,0.257642832,,,,,,,,202922393.2,138.1414526
138.2110154,203033519.7,4.928781614,19.12888165,0.257661776,,,,,,,,203033519.7,138.2110154
138.2869964,203034359.4,4.92933121,19.12888578,0.257690451,,,,,,,,203034359.4,138.2869964
138.362091,203034844.5,4.929874097,19.12888817,0.2577188,,,,,,,,203034844.5,138.362091
138.4373643,203037436,4.93041798,19.12890093,0.25774706,,,,,,,,203037436,138.4373643
138.515989,203037553.5,4.930985763,19.12890151,0.257776734,,,,,,,,203037553.5,138.515989
138.5923211,203051266,4.931536682,19.12896905,0.257804624,,,,,,,,203051266,138.5923211
138.6691781,203065004,4.932091083,19.1290367,0.257832695,,,,,,,,203065004,138.6691781
138.7534213,203116450.2,4.93269841,19.12929002,0.257861029,,,,,,,,203116450.2,138.7534213
138.8454604,203116565.5,4.933361519,19.12929059,0.257895686,,,,,,,,203116565.5,138.8454604
138.960346,203118758,4.934188612,19.12930138,0.257938777,,,,,,,,203118758,138.960346
139.0284772,203119802.9,4.934678784,19.12930652,0.257964332,,,,,,,,203119802.9,139.0284772
139.0954977,203119855.7,4.935160731,19.12930678,0.257989523,,,,,,,,203119855.7,139.0954977
139.1685303,203119962.9,4.935685647,19.12930731,0.258016956,,,,,,,,203119962.9,139.1685303
139.2461432,203130600.7,4.936243181,19.12935968,0.258045395,,,,,,,,203130600.7,139.2461432
139.3236332,203976473.2,4.936799523,19.13351522,0.258018428,,,,,,,,203976473.2,139.3236332
139.4007545,203976568.2,4.937352911,19.13351568,0.258047344,,,,,,,,203976568.2,139.4007545
139.478377,203976674.8,4.937909586,19.13351621,0.258076432,,,,,,,,203976674.8,139.478377
139.5549794,204020005.3,4.938458641,19.13372861,0.258102262,,,,,,,,204020005.3,139.5549794
139.6356104,204020149.5,4.939036247,19.13372932,0.258132441,,,,,,,,204020149.5,139.6356104
139.7280763,204020212.8,4.939698222,19.13372963,0.258167034,,,,,,,,204020212.8,139.7280763
139.8461058,204020287.9,4.940542574,19.13373,0.258211158,,,,,,,,204020287.9,139.8461058
139.91922,204023038.7,4.941065256,19.13374348,0.258238293,,,,,,,,204023038.7,139.91922
139.9916483,204025542.2,4.941582766,19.13375575,0.258265174,,,,,,,,204025542.2,139.9916483
140.0612567,204029030.6,4.942079875,19.13377285,0.258290924,,,,,,,,204029030.6,140.0612567
140.1287503,204029065.3,4.942561645,19.13377302,0.258316101,,,,,,,,204029065.3,140.1287503
140.2034751,204029791.8,4.943094761,19.13377658,0.258343916,,,,,,,,204029791.8,140.2034751
140.2839701,204029861.3,4.943668726,19.13377692,0.258373908,,,,,,,,204029861.3,140.2839701
140.3671017,204548933.4,4.944261146,19.13631779,0.25837056,,,,,,,,204548933.4,140.3671017
140.4546251,204549028.1,4.944884484,19.13631825,0.258403127,,,,,,,,204549028.1,140.4546251
140.5448732,204549079,4.94552682,19.1363185,0.25843669,,,,,,,,204549079,140.5448732
140.6433184,204549137.4,4.946227029,19.13631879,0.258473277,,,,,,,,204549137.4,140.6433184
140.7557305,204552048.4,4.94702598,19.13633302,0.258514835,,,,,,,,204552048.4,140.7557305
140.8239416,204552125.1,4.947510469,19.13633339,0.258540148,,,,,,,,204552125.1,140.8239416
140.8843513,221364638.5,4.94793935,19.21532185,0.257499686,,,,,,,,221364638.5,140.8843513
140.9552977,221368272.5,4.948442803,19.21533826,0.257525667,,,,,,,,221368272.5,140.9552977
141.0336235,221390295.7,4.948998326,19.21543775,0.257553244,,,,,,,,221390295.7,141.0336235
141.1128382,221390343.6,4.949559841,19.21543796,0.257582463,,,,,,,,221390343.6,141.1128382
141.1987593,221401046.8,4.950168538,19.21548631,0.257613493,,,,,,,,221401046.8,141.1987593
141.2879391,221402178.4,4.950799929,19.21549142,0.257646282,,,,,,,,221402178.4,141.2879391
141.3715451,221532230.9,4.951391496,19.21607865,0.257669194,,,,,,,,221532230.9,141.3715451
141.4484593,221532511.7,4.951935406,19.21607992,0.257697482,,,,,,,,221532511.7,141.4484593
141.5387314,221532627.3,4.9525734,19.21608044,0.257730676,,,,,,,,221532627.3,141.5387314
141.6369474,232417183.3,4.953267075,19.26404452,0.257124981,,,,,,,,232417183.3,141.6369474
141.7106443,232417579.8,4.953787262,19.26404622,0.257151961,,,,,,,,232417579.8,141.7106443
141.7789112,232423144.1,4.954268881,19.26407017,0.257176642,,,,,,,,232423144.1,141.7789112
141.8535232,232423221.9,4.954794998,19.2640705,0.257203949,,,,,,,,232423221.9,141.8535232
141.934551,232424254,4.955366043,19.26407494,0.257233532,,,,,,,,232424254,141.934551
142.0177173,232424344.4,4.95595182,19.26407533,0.257263935,,,,,,,,232424344.4,142.0177173
142.0934267,232424412.8,4.956484776,19.26407562,0.257291597,,,,,,,,232424412.8,142.0934267
142.164873,232425680.4,4.956987462,19.26408108,0.257317618,,,,,,,,232425680.4,142.164873
142.2389416,232426017.1,4.957508331,19.26408253,0.257344637,,,,,,,,232426017.1,142.2389416
142.3160499,232426074.6,4.958050288,19.26408277,0.257372767,,,,,,,,232426074.6,142.3160499
142.4096164,232426308.9,4.958707528,19.26408378,0.257406871,,,,,,,,232426308.9,142.4096164
142.5243475,232426373.5,4.959512845,19.26408406,0.257448671,,,,,,,,232426373.5,142.5243475
142.6106061,232426850.3,4.960117882,19.26408611,0.257480051,,,,,,,,232426850.3,142.6106061
142.6778625,232428853.3,4.960589379,19.26409473,0.257504412,,,,,,,,232428853.3,142.6778625
142.7514397,232437325.4,4.961104934,19.26413118,0.257530687,,,,,,,,232437325.4,142.7514397
142.8265046,232439776.9,4.961630639,19.26414173,0.257557835,,,,,,,,232439776.9,142.8265046
142.9000114,232439888.2,4.962145165,19.2641422,0.257584538,,,,,,,,232439888.2,142.9000114
142.9780318,232440029.3,4.962690995,19.26414281,0.257612864,,,,,,,,232440029.3,142.9780318
143.0552627,232440074.3,4.963231008,19.264143,0.257640893,,,,,,,,232440074.3,143.0552627
143.1305322,232457975.3,4.963757026,19.26422002,0.257667169,,,,,,,,232457975.3,143.1305322
143.2096909,232458064.7,4.964309926,19.2642204,0.257695864,,,,,,,,232458064.7,143.2096909
143.3025111,232458316.6,4.964957858,19.26422148,0.257729484,,,,,,,,232458316.6,143.3025111
143.4076435,232458361.9,4.965691229,19.26422168,0.25776755,,,,,,,,232458361.9,143.4076435
143.4965071,232458439.3,4.966310694,19.26422201,0.257799702,,,,,,,,232458439.3,143.4965071
143.5600824,232458500.6,4.96675364,19.26422228,0.257822692,,,,,,,,232458500.6,143.5600824
143.6262016,232459640.2,4.967214102,19.26422718,0.257846529,,,,,,,,232459640.2,143.6262016
143.6974734,232459762.8,4.96771021,19.2642277,0.257872274,,,,,,,,232459762.8,143.6974734
143.7723812,232459925.3,4.968231363,19.2642284,0.257899318,,,,,,,,232459925.3,143.7723812
143.8478245,232460045.1,4.968755966,19.26422892,0.257926543,,,,,,,,232460045.1,143.8478245
143.9278037,232460142.7,4.969311811,19.26422934,0.257955391,,,,,,,,232460142.7,143.9278037
144.0103031,232460185.2,4.969884846,19.26422952,0.257985135,,,,,,,,232460185.2,144.0103031
144.0902089,232460319.5,4.970439554,19.2642301,0.258013922,,,,,,,,232460319.5,144.0902089
144.1827022,232460393.7,4.971081261,19.26423042,0.258047228,,,,,,,,232460393.7,144.1827022
144.2849764,232460457.5,4.971790347,19.26423069,0.258084033,,,,,,,,232460457.5,144.2849764
144.3744346,232460520.4,4.972410165,19.26423096,0.258116204,,,,,,,,232460520.4,144.3744346
144.4360533,232460647.7,4.972836872,19.26423151,0.258138347,,,,,,,,232460647.7,144.4360533
144.5019494,232460809.1,4.973292998,19.26423221,0.258162015,,,,,,,,232460809.1,144.5019494
144.5677181,232521051.8,4.973748035,19.26449132,0.258182163,,,,,,,,232521051.8,144.5677181
144.6365723,232522293.1,4.974224198,19.26449666,0.258206808,,,,,,,,232522293.1,144.6365723
144.711234,232522356.1,4.974740267,19.26449693,0.258233593,,,,,,,,232522356.1,144.711234
144.7905957,232522425.1,4.975288531,19.26449723,0.258262049,,,,,,,,232522425.1,144.7905957
144.873052,232522675.8,4.975857855,19.26449831,0.258291588,,,,,,,,232522675.8,144.873052
144.957018,232523684.2,4.976437271,19.26450265,0.258321606,,,,,,,,232523684.2,144.957018
145.0435163,232523963.6,4.97703381,19.26450385,0.258352556,,,,,,,,232523963.6,145.0435163
145.1369233,232524520.2,4.977677595,19.26450624,0.258385942,,,,,,,,232524520.2,145.1369233
145.2338039,232525612.6,4.978344885,19.26451094,0.258420517,,,,,,,,232525612.6,145.2338039
145.294724,232525827.2,4.978764259,19.26451186,0.258442274,,,,,,,,232525827.2,145.294724
145.3641646,232525880.2,4.979242074,19.26451209,0.258467074,,,,,,,,232525880.2,145.3641646
145.4397234,232525963.4,4.979761729,19.26451245,0.258494044,,,,,,,,232525963.4,145.4397234
145.5135509,232526812,4.980269216,19.2645161,0.258520338,,,,,,,,232526812,145.5135509
145.5852271,232561100.7,4.980761668,19.26466355,0.258543922,,,,,,,,232561100.7,145.5852271
145.6622424,232561282.4,4.981290533,19.26466433,0.258571364,,,,,,,,232561282.4,145.6622424
145.7367772,232562092.5,4.981802099,19.26466781,0.258597872,,,,,,,,232562092.5,145.7367772
145.8108901,232562391.1,4.982310509,19.2646691,0.258624245,,,,,,,,232562391.1,145.8108901
145.8947967,232562945.2,4.982885791,19.26467148,0.258654076,,,,,,,,232562945.2,145.8947967
145.9873152,232563251,4.983519736,19.26467279,0.258686965,,,,,,,,232563251,145.9873152
146.0834201,232563427.4,4.984177829,19.26467355,0.258721115,,,,,,,,232563427.4,146.0834201
146.1441817,232563743.7,4.98459368,19.26467491,0.258742683,,,,,,,,232563743.7,146.1441817
146.2089816,232563798.5,4.985036979,19.26467515,0.258765691,,,,,,,,232563798.5,146.2089816
146.2775401,232563843.3,4.985505777,19.26467534,0.258790023,,,,,,,,232563843.3,146.2775401
146.3494724,232564290,4.985997408,19.26467726,0.258815517,,,,,,,,232564290,146.3494724
146.4233471,232565973,4.986502064,19.2646845,0.258841616,,,,,,,,232565973,146.4233471
146.4973184,232583511.5,4.987007124,19.26475991,0.258866819,,,,,,,,232583511.5,146.4973184
146.5738993,232583746.6,4.987529733,19.26476092,0.258893934,,,,,,,,232583746.6,146.5738993
146.6519554,232583784.5,4.988062129,19.26476108,0.258921567,,,,,,,,232583784.5,146.6519554
146.7365617,232584737.6,4.988638882,19.26476518,0.25895145,,,,,,,,232584737.6,146.7365617
146.8286349,233008432,4.989266158,19.2665852,0.258959546,,,,,,,,233008432,146.8286349
146.935649,233010803.5,4.989994729,19.26659538,0.258997225,,,,,,,,233010803.5,146.935649
146.9929209,233013129.8,4.990384428,19.26660536,0.259017317,,,,,,,,233013129.8,146.9929209
147.0570463,233014291.3,4.990820582,19.26661035,0.259039888,,,,,,,,233014291.3,147.0570463
147.1313121,233014450,4.991325468,19.26661103,0.259066084,,,,,,,,233014450,147.1313121
147.2091206,233036162.4,4.991854165,19.2667042,0.259092272,,,,,,,,233036162.4,147.2091206
147.2880282,233046739.4,4.992390045,19.26674959,0.259119475,,,,,,,,233046739.4,147.2880282
147.368944,233047548.5,4.992939266,19.26675306,0.259147935,,,,,,,,233047548.5,147.368944
147.4415621,233049756.3,4.993431908,19.26676254,0.259173377,,,,,,,,233049756.3,147.4415621
147.5126509,233049857.4,4.993913941,19.26676297,0.25919839,,,,,,,,233049857.4,147.5126509
147.5935476,233050426.9,4.994462196,19.26676541,0.259226813,,,,,,,,233050426.9,147.5935476
147.6839317,233050511.1,4.995074394,19.26676577,0.259258583,,,,,,,,233050511.1,147.6839317
147.7973607,234807026.4,4.995842151,19.27427457,0.259197415,,,,,,,,234807026.4,147.7973607
147.8693303,234808249.2,4.99632898,19.27427978,0.259222603,,,,,,,,234808249.2,147.8693303
147.9391231,234811697.2,4.996800859,19.27429446,0.259246888,,,,,,,,234811697.2,147.9391231
148.0085759,234815377.5,4.997270217,19.27431014,0.259271029,,,,,,,,234815377.5,148.0085759
148.0822179,234816555.3,4.997767646,19.27431515,0.259296769,,,,,,,,234816555.3,148.0822179
148.1520806,234817092.7,4.998239318,19.27431744,0.25932121,,,,,,,,234817092.7,148.1520806
148.2227526,234817168.2,4.998716227,19.27431776,0.259345949,,,,,,,,234817168.2,148.2227526
148.3008799,234817391.9,4.999243182,19.27431871,0.259373276,,,,,,,,234817391.9,148.3008799
148.3812337,234817587.2,4.999784865,19.27431955,0.259401368,,,,,,,,234817587.2,148.3812337
148.4666457,234817757.9,5.000360325,19.27432027,0.259431215,,,,,,,,234817757.9,148.4666457
148.5668371,234836977.4,5.001034938,19.27440212,0.259465114,,,,,,,,234836977.4,148.5668371
148.6886283,234842890.6,5.001854376,19.2744273,0.259507289,,,,,,,,234842890.6,148.6886283
148.7585329,235037474.2,5.002324407,19.27525552,0.259520524,,,,,,,,235037474.2,148.7585329
148.8237827,235037616.4,5.00276294,19.27525613,0.259543267,,,,,,,,235037616.4,148.8237827
148.8916481,235037761.1,5.003218847,19.27525674,0.259566911,,,,,,,,235037761.1,148.8916481
148.961651,235042830.8,5.003688897,19.27527831,0.259591006,,,,,,,,235042830.8,148.961651
149.03652,235045097.2,5.004191377,19.27528796,0.259616945,,,,,,,,235045097.2,149.03652
149.1177641,235047616.2,5.004736357,19.27529867,0.259645074,,,,,,,,235047616.2,149.1177641
149.2025059,235047671.9,5.005304483,19.27529891,0.259674545,,,,,,,,235047671.9,149.2025059
149.2893762,235066276.2,5.005886545,19.27537806,0.259703676,,,,,,,,235066276.2,149.2893762
149.3759733,235066656.5,5.006466438,19.27537968,0.259733739,,,,,,,,235066656.5,149.3759733
149.4684148,235122668.7,5.007085098,19.27561793,0.259762624,,,,,,,,235122668.7,149.4684148
149.5671709,235123395.4,5.007745596,19.27562102,0.259796849,,,,,,,,235123395.4,149.5671709
149.6373327,235123768.8,5.008214585,19.27562261,0.259821158,,,,,,,,235123768.8,149.6373327
149.7023584,235123924.2,5.008649045,19.27562327,0.259843688,,,,,,,,235123924.2,149.7023584
149.7767374,235123969,5.009145768,19.27562346,0.259869455,,,,,,,,235123969,149.7767374
149.8601249,235129506.2,5.009702358,19.27564701,0.259898013,,,,,,,,235129506.2,149.8601249
149.9415033,235802552,5.01024524,19.27850537,0.259887639,,,,,,,,235802552,149.9415033
150.0233556,235807920,5.010790986,19.27852813,0.25991564,,,,,,,,235807920,150.0233556
150.1092313,235808401.6,5.011363238,19.27853018,0.259945296,,,,,,,,235808401.6,150.1092313
150.1905695,235850889.5,5.011904951,19.27871034,0.259970966,,,,,,,,235850889.5,150.1905695
150.2703227,235858329,5.012435824,19.27874188,0.259998077,,,,,,,,235858329,150.2703227
150.3673131,235858971.6,5.013081055,19.27874461,0.260031509,,,,,,,,235858971.6,150.3673131
150.4708333,235859012.5,5.013769267,19.27874478,0.260067205,,,,,,,,235859012.5,150.4708333
150.545497,235859158.1,5.014265344,19.2787454,0.260092928,,,,,,,,235859158.1,150.545497
150.6139067,236506582.2,5.014719653,19.2814866,0.260079513,,,,,,,,236506582.2,150.6139067
150.6897074,236506803.7,5.015222805,19.28148753,0.260105596,,,,,,,,236506803.7,150.6897074
150.7706724,236506913.9,5.015759957,19.281488,0.260133448,,,,,,,,236506913.9,150.7706724
150.8534527,236528334.8,5.016308854,19.28157857,0.260160694,,,,,,,,236528334.8,150.8534527
150.9348336,236529013,5.016848178,19.28158143,0.260188626,,,,,,,,236529013,150.9348336
151.0135254,236529084.7,5.017369405,19.28158174,0.260215654,,,,,,,,236529084.7,151.0135254
151.0957781,236529528.8,5.017913928,19.28158362,0.260243869,,,,,,,,236529528.8,151.0957781
151.1788743,236530289,5.018463734,19.28158683,0.260272341,,,,,,,,236530289,151.1788743
151.2764336,236530819.2,5.019108849,19.28158907,0.260305768,,,,,,,,236530819.2,151.2764336
151.3902654,236531055.9,5.019861042,19.28159007,0.260344765,,,,,,,,236531055.9,151.3902654
151.4817834,236531469.7,5.020465376,19.28159182,0.260376084,,,,,,,,236531469.7,151.4817834
151.5519579,236592521.8,5.020928523,19.2818499,0.260396619,,,,,,,,236592521.8,151.5519579
151.6289117,236592743.3,5.021436165,19.28185084,0.260422934,,,,,,,,236592743.3,151.6289117
151.7100884,236592800.5,5.021971386,19.28185108,0.260450688,,,,,,,,236592800.5,151.7100884
151.7911492,236987561.5,5.022505558,19.28351821,0.260455872,,,,,,,,236987561.5,151.7911492
151.8740585,236987902.3,5.023051615,19.28351965,0.26048417,,,,,,,,236987902.3,151.8740585
151.9563284,236992680.7,5.023593166,19.28353982,0.260511981,,,,,,,,236992680.7,151.9563284
152.0374306,236992867.3,5.024126744,19.2835406,0.260539641,,,,,,,,236992867.3,152.0374306
152.1197193,236992921.4,5.024667838,19.28354083,0.260567698,,,,,,,,236992921.4,152.1197193
152.2200594,236992969.9,5.025327233,19.28354104,0.26060189,,,,,,,,236992969.9,152.2200594
152.3316194,236993054.3,5.026059851,19.28354139,0.260639877,,,,,,,,236993054.3,152.3316194
152.4284909,236993182,5.026695574,19.28354193,0.260672837,,,,,,,,236993182,152.4284909
152.5006254,236994120.7,5.027168697,19.28354589,0.260697318,,,,,,,,236994120.7,152.5006254
152.5737006,236994304.5,5.027647762,19.28354667,0.260722151,,,,,,,,236994304.5,152.5737006
152.6484653,236994629,5.028137665,19.28354804,0.260747538,,,,,,,,236994629,152.6484653
152.7289363,236994667.8,5.028664692,19.2835482,0.260774866,,,,,,,,236994667.8,152.7289363
152.8122308,236995209.6,5.029209918,19.28355049,0.260803109,,,,,,,,236995209.6,152.8122308
152.9002584,236998211.8,5.029785803,19.28356315,0.260832802,,,,,,,,236998211.8,152.9002584
152.9905041,236998715,5.030375855,19.28356528,0.260863372,,,,,,,,236998715,152.9905041
153.076537,237000042.8,5.030938038,19.28357088,0.260892449,,,,,,,,237000042.8,153.076537
153.174363,237000611.7,5.0315769,19.28357328,0.260925547,,,,,,,,237000611.7,153.174363
153.2864092,237000647.9,5.032308127,19.28357343,0.260963464,,,,,,,,237000647.9,153.2864092
153.3867341,237000746.7,5.032962406,19.28357385,0.260997388,,,,,,,,237000746.7,153.3867341
153.4537131,237001265.2,5.033398978,19.28357604,0.261019998,,,,,,,,237001265.2,153.4537131
153.5280921,237001704.6,5.033883561,19.28357789,0.261045102,,,,,,,,237001704.6,153.5280921
153.6027666,239052358.1,5.034369832,19.29219316,0.260953734,,,,,,,,239052358.1,153.6027666
153.6790945,239056624.6,5.034866626,19.292211,0.260979243,,,,,,,,239056624.6,153.6790945
153.7570776,239057095.2,5.035373939,19.29221297,0.261005513,,,,,,,,239057095.2,153.7570776
153.8367582,239057263.5,5.035892029,19.29221368,0.261032358,,,,,,,,239057263.5,153.8367582
153.9203984,239057329.3,5.036435575,19.29221395,0.261060529,,,,,,,,239057329.3,153.9203984
154.007117,239059158.2,5.036998816,19.2922216,0.26108962,,,,,,,,239059158.2,154.007117
154.1034315,239060128,5.03762401,19.29222566,0.261121972,,,,,,,,239060128,154.1034315
154.2090579,239067307.6,5.038309201,19.29225569,0.261157082,,,,,,,,239067307.6,154.2090579
154.3168713,239067374.2,5.039008094,19.29225597,0.261193305,,,,,,,,239067374.2,154.3168713
154.382893,239067431,5.039435835,19.29225621,0.261215473,,,,,,,,239067431,154.382893
154.4539633,239067601.7,5.03989608,19.29225692,0.26123932,,,,,,,,239067601.7,154.4539633
154.5292496,239067720.9,5.040383396,19.29225742,0.261264573,,,,,,,,239067720.9,154.5292496
154.6073266,239068437.1,5.040888526,19.29226042,0.261290715,,,,,,,,239068437.1,154.6073266
154.683822,239068767,5.041383176,19.2922618,0.261316337,,,,,,,,239068767,154.683822
154.7653933,239069270,5.041910379,19.2922639,0.261343635,,,,,,,,239069270,154.7653933
154.8497886,239069393.4,5.042455541,19.29226442,0.261371886,,,,,,,,239069393.4,154.8497886
154.9364883,239069510.2,5.04301528,19.29226491,0.261400893,,,,,,,,239069510.2,154.9364883
155.0311266,239069581.5,5.043625914,19.2922652,0.261432541,,,,,,,,239069581.5,155.0311266
155.129466,239069618.3,5.044260033,19.29226536,0.261465408,,,,,,,,239069618.3,155.129466
155.2232904,239091506.7,5.044864664,19.29235691,0.261495508,,,,,,,,239091506.7,155.2232904
155.2826196,239091917.5,5.045246809,19.29235863,0.261515292,,,,,,,,239091917.5,155.2826196
155.351711,239092069.4,5.04569165,19.29235926,0.261538342,,,,,,,,239092069.4,155.351711
155.4280351,239092096.7,5.046182828,19.29235938,0.2615638,,,,,,,,239092096.7,155.4280351
155.5107321,239105442.7,5.046714746,19.2924152,0.261590614,,,,,,,,239105442.7,155.5107321
155.5969708,239105841.7,5.047269144,19.29241686,0.261619328,,,,,,,,239105841.7,155.5969708
155.6777475,239106639.9,5.04778815,19.2924202,0.261646185,,,,,,,,239106639.9,155.6777475
155.7590545,239106864.4,5.048310291,19.29242114,0.261673237,,,,,,,,239106864.4,155.7590545
155.8394024,239111737.4,5.048826005,19.29244152,0.261699692,,,,,,,,239111737.4,155.8394024
155.9251146,239111997.7,5.049375857,19.29244261,0.261728178,,,,,,,,239111997.7,155.9251146
156.020692,239112889,5.049988639,19.29244634,0.26175989,,,,,,,,239112889,156.020692
156.1416952,239249522,5.050763898,19.29301759,0.261792323,,,,,,,,239249522,156.1416952
156.2129984,239250651.2,5.05122045,19.29302231,0.261815923,,,,,,,,239250651.2,156.2129984
156.2920403,239286211.9,5.05172631,19.29317093,0.261840126,,,,,,,,239286211.9,156.2920403
156.3796993,239286687.3,5.05228702,19.29317292,0.261869162,,,,,,,,239286687.3,156.3796993
156.4657576,239286846.8,5.052837185,19.29317359,0.261897669,,,,,,,,239286846.8,156.4657576
156.5471773,239363394.7,5.053357417,19.29349344,0.261920291,,,,,,,,239363394.7,156.5471773
156.6276752,239375566.4,5.053871493,19.29354428,0.261946246,,,,,,,,239375566.4,156.6276752
156.7078986,239375701.1,5.054383554,19.29354485,0.261972779,,,,,,,,239375701.1,156.7078986
156.7885553,239375829,5.054898116,19.29354538,0.261999442,,,,,,,,239375829,156.7885553
